,item,condition,attraction,violation,model,model_type,model_arch,surp,target_attn,dist_attn,attn_entropy
586,20,c,none,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,8.663705825805664,0.15084544,0.18169826,1.7161419
587,20,d,semantic,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.082216262817383,0.15675648,0.15700452,1.7055004
588,20,e,none,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.710641860961914,0.18742199,0.23056369,1.7219373
589,20,h,grammatical,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.605931282043457,0.14919636,0.28379,1.6553985
590,20,g,semantic,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.278728485107422,0.19134846,0.24268278,1.7076955
591,20,f,double,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.114246368408203,0.1781793,0.24641244,1.6932948
592,21,a,none,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,8.196505546569824,0.18078065,0.15801561,1.7309052
593,21,b,grammatical,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,6.92287015914917,0.14846052,0.24360758,1.6927979
594,21,c,none,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.466404914855957,0.20190835,0.1616656,1.7418799
595,21,d,semantic,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.118664741516113,0.20202114,0.15875867,1.7389195
596,21,e,none,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.408761978149414,0.15080506,0.13987073,1.7556822
597,21,h,grammatical,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.245333671569824,0.13123272,0.21552093,1.7335346
598,21,g,semantic,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.73103141784668,0.14745866,0.1716952,1.7540048
599,21,f,double,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.597256660461426,0.11628476,0.2610412,1.6913521
600,22,a,none,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.612512588500977,0.2356176,0.1772155,1.7233366
601,22,b,grammatical,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.677475929260254,0.22755224,0.21795392,1.7105919
602,22,c,none,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,5.747640132904053,0.25147682,0.18558052,1.7206149
603,22,d,semantic,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,5.40054988861084,0.21290791,0.11293286,1.8500739
604,22,e,none,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.655828475952148,0.24568526,0.17529897,1.7409866
605,22,h,grammatical,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.595878601074219,0.2359253,0.19484761,1.7283411
606,22,g,semantic,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,12.256610870361328,0.1847387,0.14361708,1.9003289
607,22,f,double,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,12.256610870361328,0.1847387,0.14361708,1.9003289
608,23,a,none,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,8.82232666015625,0.24382725,0.24676934,1.7227498
609,23,b,grammatical,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.176734924316406,0.24142781,0.20812133,1.7354677
610,23,c,none,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,8.02838134765625,0.35351372,0.15502721,1.6580299
611,23,d,semantic,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,7.978554725646973,0.3228965,0.18593863,1.6614863
612,23,e,none,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,6.800862789154053,0.31047484,0.1647111,1.6887845
613,23,h,grammatical,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,7.116405487060547,0.2965441,0.16117163,1.691352
614,23,g,semantic,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,6.634055137634277,0.29223648,0.18526408,1.6762171
615,23,f,double,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,5.894576072692871,0.29650226,0.1833613,1.6781878
616,24,a,none,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.137927055358887,0.17339276,0.16722994,1.7157873
617,24,b,grammatical,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.727483749389648,0.17450404,0.18687473,1.7225032
618,24,c,none,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,7.661203384399414,0.19166525,0.20709969,1.7300036
619,24,d,semantic,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,6.869906425476074,0.23548059,0.13649547,1.7387661
620,24,e,none,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.282052040100098,0.13323258,0.24453656,1.7274901
621,24,h,grammatical,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.796316146850586,0.13207364,0.24995244,1.7275109
622,24,g,semantic,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.685335159301758,0.14850278,0.20476167,1.7512254
623,24,f,double,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.007492065429688,0.13530399,0.21312462,1.7388775
624,25,a,none,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.560748100280762,0.2206139,0.27066767,1.7287843
625,25,b,grammatical,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.81689453125,0.2056597,0.3099515,1.7036189
626,25,c,none,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.7969388961792,0.22782442,0.20219474,1.7518806
627,25,d,semantic,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.091513633728027,0.21968949,0.24374239,1.7384996
628,25,e,none,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,12.715548515319824,0.20414136,0.19946949,1.7664835
629,25,h,grammatical,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,12.096982955932617,0.18534137,0.23895672,1.7543812
630,25,g,semantic,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.839995384216309,0.19835106,0.2358239,1.7562652
631,25,f,double,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.553899765014648,0.18401144,0.2504257,1.7481403
632,26,a,none,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.403120040893555,0.22182073,0.28934774,1.7004025
633,26,b,grammatical,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.743165969848633,0.23747699,0.23759471,1.722275
634,26,c,none,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,9.181669235229492,0.24819875,0.26463202,1.7172388
635,26,d,semantic,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,8.117942810058594,0.24172573,0.16794485,1.8638555
636,26,e,none,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,12.528572082519531,0.23612617,0.25003964,1.7183363
637,26,h,grammatical,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.37110710144043,0.24223568,0.2228596,1.7247988
638,26,g,semantic,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.378921508789062,0.21316075,0.16185339,1.8482032
639,26,f,double,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,14.528356552124023,0.1880546,0.1961258,1.8369029
640,27,a,none,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,6.270491600036621,0.23491055,0.12025926,1.7391208
641,27,b,grammatical,grammatical,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,6.712196350097656,0.24730456,0.10884625,1.737
642,27,c,none,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,12.462615966796875,0.24303295,0.1268229,1.7389468
643,27,d,semantic,semantic,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.679341316223145,0.23843932,0.14443865,1.7410759
644,27,e,none,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,12.47896957397461,0.25351462,0.1328876,1.7427487
645,27,h,grammatical,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,11.459176063537598,0.25416017,0.14537965,1.743491
646,27,g,semantic,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,12.102011680603027,0.23972893,0.1812066,1.7447151
647,27,f,double,double,cbrnn_256_0_soft_2402,cbrnn_256_0_soft,cbrnn,10.992851257324219,0.2262835,0.18593612,1.7418584
648,1,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.81850528717041,0.3161949,0.21222305,1.5425589
649,1,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.938789367675781,0.3471413,0.16437642,1.5315826
650,1,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.952839851379395,0.26555964,0.13522035,1.5428673
651,1,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.253240585327148,0.2414122,0.1856129,1.7240279
652,1,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.205134391784668,0.2582293,0.14628401,1.5497009
653,1,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,14.228946685791016,0.27528337,0.1275473,1.5409424
654,1,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.350991249084473,0.24485683,0.18004215,1.724293
655,1,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.678752899169922,0.22405617,0.19013308,1.6971215
656,2,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,6.262436866760254,0.10934935,0.19131355,1.6643069
657,2,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,5.792574882507324,0.08869991,0.30840284,1.6271044
658,2,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.685320854187012,0.12791495,0.15960918,1.6723341
659,2,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.693502426147461,0.1331004,0.11297538,1.6718508
660,2,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.187801361083984,0.11840808,0.13830642,1.6831174
661,2,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.180584907531738,0.10802738,0.21066512,1.6963841
662,2,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.795036315917969,0.13086638,0.10384583,1.7037593
663,2,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.795036315917969,0.13086638,0.10384583,1.7037593
664,3,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.062328338623047,0.19592555,0.119489305,1.7754595
665,3,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.367253303527832,0.1810746,0.18853262,1.7651663
666,3,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.270846366882324,0.15809706,0.118191406,1.7755873
667,3,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.006223678588867,0.15717372,0.120342225,1.7767503
668,3,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.238313674926758,0.23848891,0.18112355,1.7644778
669,3,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.294578552246094,0.2133012,0.23506688,1.7558031
670,3,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.856761932373047,0.22945784,0.21509111,1.7580868
671,3,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.299978256225586,0.22147642,0.23132214,1.7535609
672,4,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,5.675045013427734,0.17250998,0.15908319,1.7476468
673,4,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,4.518083572387695,0.15006389,0.22759591,1.7445229
674,4,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.124552726745605,0.1532051,0.09043375,1.7510386
675,4,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.402914047241211,0.14431888,0.12831871,1.7720814
676,4,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.183619499206543,0.16383283,0.13546054,1.748697
677,4,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.297725677490234,0.14232671,0.23123683,1.7472727
678,4,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.548450469970703,0.14687082,0.19176385,1.7507925
679,4,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.738829612731934,0.14856486,0.22877355,1.7473801
680,5,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.256901741027832,0.13872057,0.13724887,1.7670168
681,5,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.16829776763916,0.13841705,0.16798571,1.7760879
682,5,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.434123992919922,0.15282464,0.10502594,1.7366774
683,5,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.418554306030273,0.14523037,0.20717809,1.7500969
684,5,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,14.368362426757812,0.12871584,0.12645862,1.7515514
685,5,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.125027656555176,0.12645638,0.19896871,1.7669446
686,5,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.121112823486328,0.10747971,0.27984676,1.7226567
687,5,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.614422798156738,0.10657799,0.28286746,1.7030902
688,6,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.898004531860352,0.19650607,0.08435788,1.884185
689,6,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.646081924438477,0.17402007,0.21452615,1.8715647
690,6,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.729941368103027,0.15062328,0.09580946,1.9103544
691,6,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.144281387329102,0.14054146,0.14219865,1.8959152
692,6,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.192750930786133,0.14875124,0.119234964,1.9298104
693,6,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.88992691040039,0.114746734,0.23660015,1.8868213
694,6,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.807886123657227,0.1252597,0.20820902,1.9014152
695,6,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.57595157623291,0.10797966,0.28807116,1.8374608
696,7,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.733104705810547,0.08461493,0.14449091,1.7885885
697,7,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.213088989257812,0.07776993,0.21272412,1.7730682
698,7,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.886544227600098,0.16875537,0.2841195,1.8100743
699,7,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,7.614895820617676,0.16517876,0.26691207,1.8155603
700,7,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.143243789672852,0.1487524,0.19675611,1.7397301
701,7,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.839399337768555,0.1173033,0.31126657,1.6531135
702,7,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.261397361755371,0.11350514,0.19798917,1.8536924
703,7,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,7.547846794128418,0.115487956,0.26861066,1.8230405
704,8,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.823944091796875,0.19592735,0.12788457,1.7769587
705,8,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.67503833770752,0.19625518,0.13620357,1.7767823
706,8,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,14.927375793457031,0.15507992,0.08954678,1.6791012
707,8,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,14.594573020935059,0.16261317,0.068403475,1.662147
708,8,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.899499893188477,0.17334776,0.10514613,1.7618585
709,8,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.898268699645996,0.17377438,0.1153869,1.7722803
710,8,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.89372444152832,0.17703894,0.09145793,1.7519672
711,8,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.793099403381348,0.1720498,0.12912837,1.7784674
712,9,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.93366813659668,0.16759036,0.13690941,1.7707138
713,9,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.93366813659668,0.16759036,0.13690941,1.7707138
714,9,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,5.382180213928223,0.18777132,0.14219071,1.7653705
715,9,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,5.6591620445251465,0.18716002,0.15526347,1.7696198
716,9,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,7.665998458862305,0.20023574,0.15790865,1.7569203
717,9,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,6.417028427124023,0.1910027,0.20888884,1.7401361
718,9,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.814233779907227,0.20252527,0.16493057,1.7540909
719,9,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,6.589154243469238,0.19949879,0.1812956,1.7528529
720,10,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.17129135131836,0.19657288,0.2604992,1.751539
721,10,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.967793464660645,0.18968618,0.27756575,1.7400585
722,10,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.944442749023438,0.16534396,0.080126345,1.7491986
723,10,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.916205406188965,0.15819286,0.09318563,1.7585452
724,10,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.663175582885742,0.12686771,0.11259135,1.7663585
725,10,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,14.15462875366211,0.11696771,0.15026204,1.7724777
726,10,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.840717315673828,0.12557553,0.12528157,1.773063
727,10,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.59764575958252,0.12583141,0.16231304,1.7806469
728,11,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.730210304260254,0.14079043,0.1020944,1.720398
729,11,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.34144115447998,0.13528158,0.09526872,1.7180765
730,11,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.679899215698242,0.17956026,0.13024445,1.7807543
731,11,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.997729301452637,0.15934642,0.15013552,1.7693756
732,11,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.494429588317871,0.15912306,0.122823566,1.7329364
733,11,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.199299812316895,0.14815949,0.114637405,1.7149378
734,11,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.815605163574219,0.13400266,0.19337687,1.7198288
735,11,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.329228401184082,0.124213636,0.2549893,1.7019367
736,12,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.642066955566406,0.13000278,0.21431546,1.7260232
737,12,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.84858512878418,0.12325908,0.25407875,1.7102383
738,12,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.621106147766113,0.16413186,0.14155737,1.7600129
739,12,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.966653823852539,0.15927391,0.14372732,1.7599652
740,12,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.690601348876953,0.10715725,0.11344774,1.6608936
741,12,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.246829986572266,0.1005049,0.16410573,1.683629
742,12,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.434993743896484,0.10252022,0.113536246,1.6516646
743,12,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.574544906616211,0.112899676,0.108963035,1.6977497
744,13,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.977832794189453,0.24539672,0.1450902,1.7662321
745,13,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.763021469116211,0.2517669,0.15740022,1.7616144
746,13,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.59344482421875,0.2702645,0.13765003,1.7220051
747,13,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.887178421020508,0.27033976,0.13456681,1.7220957
748,13,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.582334518432617,0.24825391,0.13694935,1.75226
749,13,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.468262672424316,0.23413418,0.15387428,1.7567331
750,13,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.359265327453613,0.23563267,0.14336537,1.7607107
751,13,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.753371238708496,0.21672334,0.1758243,1.7674809
752,14,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,14.725234985351562,0.14839336,0.10548144,1.6277837
753,14,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.59811782836914,0.14748485,0.13964075,1.6302458
754,14,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.99704360961914,0.19645107,0.108700864,1.6723821
755,14,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.140122413635254,0.19461237,0.11193209,1.688227
756,14,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,12.198432922363281,0.22770761,0.12731315,1.690676
757,14,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,11.654531478881836,0.2213259,0.15500312,1.6779077
758,14,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.31242561340332,0.22852333,0.12564594,1.7037858
759,14,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.688515663146973,0.23056927,0.15410477,1.6773691
760,15,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.682259559631348,0.22274034,0.16624613,1.738651
761,15,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,7.496142387390137,0.22379765,0.23307718,1.7391834
762,15,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.225826263427734,0.15850563,0.14109498,1.6987367
763,15,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.982202529907227,0.15569885,0.08564991,1.8224337
764,15,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,10.5098295211792,0.17358302,0.15091763,1.6790018
765,15,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.51760482788086,0.1805043,0.2181639,1.7236824
766,15,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,9.71271800994873,0.17957543,0.09316534,1.8040233
767,15,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,8.3698148727417,0.16411798,0.17697294,1.7926592
768,16,a,none,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,6.396522521972656,0.24627048,0.06631396,1.8183204
769,16,b,grammatical,grammatical,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,6.396522521972656,0.24627048,0.06631396,1.8183204
770,16,c,none,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,6.396522521972656,0.24627048,0.06631396,1.8183204
771,16,d,semantic,semantic,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,6.7546186447143555,0.20890272,0.09130283,1.8962097
772,16,e,none,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.45043659210205,0.10044453,0.07365204,1.8731655
773,16,h,grammatical,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,13.45043659210205,0.10044453,0.07365204,1.8731655
774,16,g,semantic,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,14.37862777709961,0.09040992,0.08055612,1.942061
775,16,f,double,double,cbrnn_256_0_soft_2398,cbrnn_256_0_soft,cbrnn,14.305697441101074,0.08360808,0.10765673,1.933775
